,name,username,description,location,followers,numberstatuses,time,tweets,wordlist,word_count,sentiment_label,sentiment_score
2033,Al-Battar English,Al_Battar_Engl,,,117,144,1/30/2016 19:49,"#IslamicState
#WilayatKarkuk
#Caravan_Of_Martyrs
Abu Akramat AlAnsari 
May Allah accept and be pleased with him . https://t.co/1N6VqXeMqP","['', 'akramat', 'pleased', 'alansari', 'allah', 'accept', 'may']",137,POS,0.9320510625839233
2053,Al-Battar English,Al_Battar_Engl,,,117,144,1/30/2016 20:08,"#IslamicState
#WilayatHalab
#Caravan_Of_Martyrs
"" Abu Mahmud Assaraqibi ""
May Allah accept and be pleased with him . https://t.co/ysgGzeFpZJ","['', 'assaraqibi', 'pleased', 'mahmud', 'abu', 'allah', 'accept', 'may']",140,POS,0.7427011132240295
2111,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1402,12002,1/31/2016 6:39,Great effort Wahab!,"['wahab', 'effort', 'great']",19,POS,0.9779689908027649
2115,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1402,12002,1/31/2016 6:44,"ODI series was supposed to be of 5 matches, NZ won 2. Pakistan win the series 3-2. Well done!","['match', 'nz', 'well', 'done', 'odi', 'win', 'series', 'pakistan', 'supposed']",93,POS,0.9591912627220154
2161,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1402,12002,1/31/2016 10:26,What if I start liking Kohli?,"['kohli', 'liking', 'start']",29,POS,0.7654492259025574
2226,General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,392,743,1/31/2016 12:55,Another Proud-full big blow for #Pakistan  https://t.co/Hy6kgZgBc6,"['', 'big', 'proudfull', 'another', 'blow']",66,POS,0.9188425540924072
2228,Obi-Wan Al Coconuty,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1273,1820,1/31/2016 12:56,@turkishgoals @nayes110 ahhahahahahhahahah,"['nayes', 'turkishgoals', 'ahhahahahahhahahah']",42,POS,0.6096709966659546
2239,Obi-Wan Al Coconuty,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1273,1820,1/31/2016 13:09,"@loveconcursall 

https://t.co/uHzpdYYsMy",['loveconcursall'],41,POS,0.982631504535675
2253,Obi-Wan Al Coconuty,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1273,1820,1/31/2016 13:20,"@MarwanDZ92 Son regard de diablotin à 0:43 ahahhahahaha

https://t.co/Bb4Ytv7ycM","['diablotin', 'de', 'son', 'ahahhahahaha', 'marwandz', 'regard']",80,POS,0.5834479331970215
2359,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7152,5929,1/31/2016 15:07,Syrian opposition factions publish a joint statement where they approve of the negotiation team and wish it luck.... https://t.co/2y231kI8Yw,"['statement', 'approve', 'syrian', 'joint', 'team', 'negotiation', 'faction', 'wish', 'opposition', 'luck', 'publish']",140,POS,0.7810706496238708
2463,Abu Naseeha,AbuNaseeha_03,,Wilayah Twitter,1016,487,1/31/2016 18:01,"RT @FredericJacobs: Great explanation about how SGX works by Srini Devadas &amp; Victor Costan from @MIT_CSAIL.
https://t.co/vB2zxLUGSI","['srini', 'explanation', 'work', 'devadas', 'amp', 'great', 'sgx', 'victor', 'costan', 'fredericjacobs', 'mitcsail']",135,POS,0.6308107376098633
2464,Obi-Wan Al Coconuty,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1273,1820,1/31/2016 18:03,"@bygmillion ahhahahahahahahaah sa me fait penser à cette vidéo

https://t.co/7B1wBvQbjK","['fait', 'sa', 'ahhahahahahahahaah', 'bygmillion', 'vido', 'penser', 'cette']",87,POS,0.5604655146598816
2467,Abu Naseeha,AbuNaseeha_03,,Wilayah Twitter,1016,487,1/31/2016 18:07,"RT @josephfcox: Apparent interface for a product from NICE, Israeli surveillance company https://t.co/kNLBrlc1Y6","['product', 'apparent', 'interface', 'surveillance', 'company', 'israeli', 'nice', 'josephfcox']",112,POS,0.5753225684165955
2474,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1402,12002,1/31/2016 18:12,RT session over. Good Night.,"['good', 'night', 'session']",28,POS,0.957184910774231
2479,Obi-Wan Al Coconuty,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1273,1820,1/31/2016 18:22,RT @Nidalgazaui: Interesting... https://t.co/pKs6gUrSKK,"['interesting', 'nidalgazaui']",55,POS,0.849997878074646
2515,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7152,5929,1/31/2016 19:22,"Hello, i just found my #Gaza war archiv from 2006-2016 there are lots of interesting Videos and pics...

Should i... https://t.co/rHj2YAyzPx","['', 'found', 'war', 'archiv', 'interesting', 'video', 'lot', 'picsshould', 'hello']",140,POS,0.9256535768508911
2539,Obi-Wan Al Coconuty,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1273,1820,1/31/2016 20:21,@_DavidThomson @RomainCaillet ahhahahahahhahahhahahahhahahahahah https://t.co/sXu8p0J8Is,"['romaincaillet', 'davidthomson', 'ahhahahahahhahahhahahahhahahahahah']",88,POS,0.6028636693954468
2575,Maghrabi Arabie,MaghrabiArabi,"I'm not a terrorist , just an Islamic Analyst watching events in the ME. Not affiliated with IS or AlQaeda",Dunya,158,607,1/31/2016 21:38,@QassamiMarwan Better stay uqly this dayz,"['qassamimarwan', 'dayz', 'stay', 'uqly', 'better']",41,POS,0.9547500014305115
2604,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29209,16688,1/31/2016 23:36,He deserves the support.. https://t.co/SAGk95t7DV,"['deserves', 'support']",49,POS,0.7859373688697815
2606,الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,1/31/2016 23:47,RT @Labaykallahumma: It is better to have no friends than to be surrounded with those who don't fear Allah,"['dont', 'fear', 'labaykallahumma', 'friend', 'allah', 'better', 'surrounded']",106,POS,0.7498944401741028
2630,الولاء البراء,Alwala_bara,we hear & we obey..& those are the successful .. [24:51],أسير الدنيا,411,232,2/1/2016 2:12,"Easy hasanat ☝
🎋🎋🎋🎋🎋🎋🎋🎋🎋
As salam alaykum = 10 ☺

As salam alaykum Wa Rahmatulah =20  😊😊

Assalamu Alakum Wa Rahmatulah Wa Barakatuh =30 😊😊😊","['wa', 'barakatuh', 'salam', 'alaykum', 'rahmatulah', 'alakum', 'hasanat', 'easy', 'assalamu']",140,POS,0.6449721455574036
2641,Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2101,4991,2/1/2016 8:14,"My week on Twitter: 5 Retweets, 869 Retweet Reach, 3 Favorited. How's your audience growing? via https://t.co/hJttq1Iwbb","['via', 'twitter', 'audience', 'reach', 'favorited', 'growing', 'hows', 'retweets', 'week', 'retweet']",120,POS,0.5088310837745667
2644,Abu Humayra,abuhumayra4,‏إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ,Among The Muslims,166,129,2/1/2016 9:01,"RT @ThoStranger: ""A man cannot have the love of Music and love of The Quran in the same ❤."" https://t.co/sOifOJ1otu","['love', 'quran', 'cannot', 'man', 'music', 'thostranger']",115,POS,0.9637058973312378
2662,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,693,6707,2/1/2016 21:46,If pakistan can ban tableghis then what amazing in this https://t.co/v6VOAAlrpb,"['tableghis', 'pakistan', 'ban', 'amazing']",79,POS,0.7939438223838806
2915,hafnium fulaani,Fidaee_Fulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account,"28th Street, Qamar Precint",276,442,2/4/2016 16:52,"#PT- The release is giving a strong message for Sahawat on perfect time, particularly those in Geneva","['', 'release', 'geneva', 'time', 'strong', 'sahawat', 'perfect', 'message', 'particularly', 'giving']",101,POS,0.9800518751144409
2922,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,28492,16754,2/4/2016 17:09,@quukkeli Good enough for us; for them; and for me also..,"['quukkeli', 'enough', 'also', 'good', 'u']",57,POS,0.9408602118492126
2981,Bill KillCoconut,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1187,2135,2/4/2016 21:37,RT @ArtWendeley: #Putin's decision to share the hard work of a #Russian Foreign Minister between #Lavrov and #Kerry was well thought. https…,"['', 'thought', 'work', 'artwendeley', 'well', 'foreign', 'minister', 'decision', 'hard', 'share']",140,POS,0.9185200929641724
2999,Bill KillCoconut,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1187,2135,2/4/2016 22:08,@xxvvvxxxxxxxx ahahahhahahahhaha,"['ahahahhahahahhaha', 'xxvvvxxxxxxxx']",32,POS,0.6315487623214722
3087,General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,377,758,2/5/2016 10:09,Wow thats amazing revelations.. https://t.co/zQHBqnQGdf,"['wow', 'thats', 'revelation', 'amazing']",55,POS,0.967906653881073
3103,٩ Flames of Haqq,Witness_alHaqq,,,605,115,2/5/2016 12:36,@abumuhammadkurd SubhanAllah. May Allah protect him and keep him steadfast.,"['subhanallah', 'steadfast', 'abumuhammadkurd', 'allah', 'protect', 'may', 'keep']",75,POS,0.8692255616188049
3118,Maghrebi,MaghrebiQM,"A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements.",,2021,507,2/5/2016 14:42,"RT @JulianRoepcke: #Zahraa and #Nubl today. 
People celebrate their liberator, the great president Bashar al-oh wait. https://t.co/9xASPSaa…","['', 'wait', 'celebrate', 'president', 'people', 'great', 'liberator', 'julianroepcke', 'bashar', 'aloh', 'today']",140,POS,0.9912889003753662
3190,Maghrebi,MaghrebiQM,"A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements.",,2021,507,2/5/2016 19:01,@khalidi_4_sham I said they showed more resistance because they were more coherent &amp; efficient thanks to unity. Are you telling me rebels,"['said', 'rebel', 'efficient', 'amp', 'telling', 'showed', 'coherent', 'thanks', 'unity', 'khalidisham', 'resistance']",141,POS,0.7513639330863953
3264,Bill KillCoconut,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1187,2135,2/5/2016 23:18,@RomainCaillet ahhahahahahhaha,"['ahhahahahahhaha', 'romaincaillet']",30,POS,0.594359815120697
3271,Bill KillCoconut,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1187,2135,2/5/2016 23:53,@Arab_parachute welcome back,"['arabparachute', 'back', 'welcome']",28,POS,0.9824652075767517
3345,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2/6/2016 7:17,@ibneaadam_ well thats true,"['ibneaadam', 'thats', 'true', 'well']",27,POS,0.7632781267166138
3348,Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2101,4991,2/6/2016 7:35,My best RTs this week came from: @aliramyz @DanjenAku @IS_Khurasan8 @cadangan20pc #thankSAll Who were yours? https://t.co/81yvekj6jC,"['', 'came', 'best', 'danjenaku', 'iskhurasan', 'aliramyz', 'rts', 'cadanganpc', 'week']",132,POS,0.9079434275627136
3403,Maghrebi,MaghrebiQM,"A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements.",,2021,507,2/6/2016 11:43,@WavveyMo Thank you for the reference. I'm trying to find something stronger than Rudaw though !,"['wavveymo', 'though', 'reference', 'im', 'thank', 'rudaw', 'trying', 'something', 'stronger', 'find']",96,POS,0.6862380504608154
3410,Maghrebi,MaghrebiQM,"A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements.",,2021,507,2/6/2016 11:58,"@michaelh992 I'm glad to see I'm not the only one not buying this 150,000 ground troops invasion BS.","['buying', 'glad', 'invasion', 'troop', 'michaelh', 'b', 'ground', 'im', 'see', 'one']",100,POS,0.8620774149894714
3413,Maghrebi,MaghrebiQM,"A Moroccan engineer in nanotechnology commenting on Middle East politics, mainly Iraq/Syria. Not representing any group. RTs and Favs aren't endorsements.",,2021,507,2/6/2016 12:13,"@EwanIsmael No need to get excited, it's just to make things easier in finding them on maps or finding info. @DrPartizan_","['get', 'drpartizan', 'need', 'ewanismael', 'make', 'finding', 'map', 'thing', 'easier', 'excited', 'info']",121,POS,0.9575519561767578
3423,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1344,12291,2/6/2016 13:26,"If #PSLt20 is to do any good local batsmen like Malik, Afridi, Misbah, Umar need to bat at top of the order so they can play spinners better","['', 'malik', 'local', 'order', 'spinner', 'bat', 'batsman', 'afridi', 'misbah', 'need', 'play', 'top', 'better', 'umar', 'good', 'like']",140,POS,0.7565716505050659
3434,Bill KillCoconut,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1187,2135,2/6/2016 14:11,@2lejit2kwik 100% agree with you,"['agree', 'lejitkwik']",32,POS,0.6045955419540405
3440,Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2127,5008,2/6/2016 16:53,"Mufti Hussain Obama welcomes Saudi announcement on fighting Islamic State"" - https://t.co/nMzaSApuwy","['welcome', 'fighting', 'islamic', 'announcement', 'obama', 'saudi', 'mufti', 'hussain', 'state']",100,POS,0.8288578391075134
3442,Abu Humayra,abuhumayra4,‏إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ,Among The Muslims,190,182,2/6/2016 19:18,"RT @__aldente__: 📢
@lovelyflower212
@lovelyflower212
@lovelyflower212","['aldente', 'lovelyflowerlovelyflowerlovelyflower']",69,POS,0.9622171521186829
3443,Abu Humayra,abuhumayra4,‏إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ,Among The Muslims,190,182,2/6/2016 19:19,RT @lovelyflower212: I missed my baqiyah family a lot. Glad to be back. 😌,"['glad', 'missed', 'lovelyflower', 'baqiyah', 'lot', 'back', 'family']",73,POS,0.9908565282821655
3463,٩ Flames of Haqq,Witness_alHaqq,,,605,115,2/7/2016 14:50,"RT @Str4nger_5_5: Brother Musa Cerentonio, years before all this started ! 
May Allah SWT keep him steadfast , Ameen https://t.co/YYGfuO5l3d","['steadfast', 'musa', 'started', 'ameen', 'year', 'brother', 'allah', 'cerentonio', 'may', 'swt', 'strnger', 'keep']",140,POS,0.9066434502601624
3520,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,28871,16838,2/7/2016 23:33,.@VivaRevolt BOOOOOOOOOOOM!!! https://t.co/qTWzfEDJbJ,"['vivarevolt', 'booooooooooom']",53,POS,0.5239201188087463
3581,Abu_Azzam25,Abu_Azzzam25,,,66,193,2/8/2016 16:00,RT @Interbrigades: Highly recommend this @JihadPod on al-Qaeda's Franchising Strategy &amp; motives with @BarakMendelsohn   https://t.co/3HCICj…,"['barakmendelsohn', 'franchising', 'alqaedas', 'amp', 'strategy', 'highly', 'recommend', 'interbrigades', 'jihadpod', 'motif']",144,POS,0.8146684169769287
3662,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,28871,16838,2/9/2016 12:29,I think #Fallujah is on the verge of significant developments soon.. #ISIS #Iraq #Opinion,"['', 'soon', 'verge', 'development', 'think', 'significant']",89,POS,0.8018226027488708
